M D Y: 11 03 2025
14:31:18:169263 Gateway 0, reading I: USB: Baudrate detected: 115200
15:34:39:510668 Gateway 0, reading I: PPS DETECTED
15:34:40:517621 Gateway 0, reading I: PPS DETECTED
15:34:41:522665 Gateway 0, reading I: PPS DETECTED
15:34:42:428462 Gateway 0, reading I: PPS DETECTED
15:34:43:434090 Gateway 0, reading I: PPS DETECTED
15:34:44:441552 Gateway 0, reading I: PPS DETECTED
15:34:45:446892 Gateway 0, reading I: PPS DETECTED
15:34:46:454137 Gateway 0, reading I: PPS DETECTED
15:34:47:460218 Gateway 0, reading I: PPS DETECTED
15:34:48:466738 Gateway 0, reading I: PPS DETECTED
15:34:49:473659 Gateway 0, reading I: PPS DETECTED
15:34:50:478691 Gateway 0, reading I: PPS DETECTED
15:34:51:483667 Gateway 0, reading I: PPS DETECTED
15:34:52:490220 Gateway 0, reading I: PPS DETECTED
15:34:53:496610 Gateway 0, reading I: PPS DETECTED
15:34:54:502749 Gateway 0, reading I: PPS DETECTED
15:34:55:510084 Gateway 0, reading I: PPS DETECTED
15:34:56:515940 Gateway 0, reading I: PPS DETECTED
15:34:57:521039 Gateway 0, reading I: PPS DETECTED
15:34:58:427104 Gateway 0, reading I: PPS DETECTED
15:34:59:433648 Gateway 0, reading I: PPS DETECTED
15:35:00:438456 Gateway 0, reading I: PPS DETECTED
15:35:01:445463 Gateway 0, reading I: PPS DETECTED
15:35:02:451025 Gateway 0, reading I: PPS DETECTED
15:35:03:457657 Gateway 0, reading I: PPS DETECTED
15:35:04:465131 Gateway 0, reading I: PPS DETECTED
15:35:05:469884 Gateway 0, reading I: PPS DETECTED
15:35:06:478301 Gateway 0, reading I: PPS DETECTED
15:35:07:483452 Gateway 0, reading I: PPS DETECTED
15:35:08:491269 Gateway 0, reading I: PPS DETECTED
15:35:09:498624 Gateway 0, reading I: PPS DETECTED
15:35:10:504723 Gateway 0, reading I: PPS DETECTED
15:35:11:511006 Gateway 0, reading I: PPS DETECTED
15:35:12:516414 Gateway 0, reading I: PPS DETECTED
15:35:13:522585 Gateway 0, reading I: PPS DETECTED
15:35:14:426432 Gateway 0, reading I: PPS DETECTED
15:35:15:431767 Gateway 0, reading I: PPS DETECTED
15:35:16:438343 Gateway 0, reading I: PPS DETECTED
15:35:17:243274 Gateway 0, reading W: BLE: Disconnected: E1:D7:29:7F:A1:4C (random) (reason 8)
15:35:17:445436 Gateway 0, reading I: PPS DETECTED
15:35:18:450557 Gateway 0, reading I: PPS DETECTED
15:35:19:456349 Gateway 0, reading I: PPS DETECTED
15:35:20:462250 Gateway 0, reading I: PPS DETECTED
15:35:21:467710 Gateway 0, reading I: PPS DETECTED
15:35:22:475336 Gateway 0, reading I: PPS DETECTED
15:35:23:482468 Gateway 0, reading I: PPS DETECTED
15:35:24:488903 Gateway 0, reading I: PPS DETECTED
15:35:25:494945 Gateway 0, reading I: PPS DETECTED
15:35:26:500242 Gateway 0, reading I: PPS DETECTED
15:35:27:505387 Gateway 0, reading I: PPS DETECTED
15:35:28:108927 Gateway 0, reading I: BLE: Connected: E1:D7:29:7F:A1:4C (random)
15:35:28:515162 Gateway 0, reading I: PPS DETECTED
15:35:29:520382 Gateway 0, reading I: PPS DETECTED
15:35:30:427443 Gateway 0, reading I: PPS DETECTED
15:35:30:932022 Gateway 0, reading I: BLE: Discovery Complete!
15:35:31:434831 Gateway 0, reading I: PPS DETECTED
15:35:32:440612 Gateway 0, reading I: PPS DETECTED
15:35:33:447091 Gateway 0, reading I: PPS DETECTED
15:35:34:453735 Gateway 0, reading I: PPS DETECTED
15:35:35:459690 Gateway 0, reading I: PPS DETECTED
15:35:36:466155 Gateway 0, reading I: PPS DETECTED
15:35:37:471554 Gateway 0, reading I: PPS DETECTED
15:35:38:477395 Gateway 0, reading I: PPS DETECTED
15:35:39:484556 Gateway 0, reading I: PPS DETECTED
15:35:40:489912 Gateway 0, reading I: PPS DETECTED
15:35:41:494703 Gateway 0, reading I: PPS DETECTED
15:35:42:501618 Gateway 0, reading I: PPS DETECTED
15:35:43:508052 Gateway 0, reading I: PPS DETECTED
15:35:44:513213 Gateway 0, reading I: PPS DETECTED
15:35:45:518344 Gateway 0, reading I: PPS DETECTED
15:35:46:524223 Gateway 0, reading I: PPS DETECTED
15:35:47:430550 Gateway 0, reading I: PPS DETECTED
15:35:48:435715 Gateway 0, reading I: PPS DETECTED
15:35:49:442941 Gateway 0, reading I: PPS DETECTED
15:35:50:449589 Gateway 0, reading I: PPS DETECTED
15:35:51:456851 Gateway 0, reading I: PPS DETECTED
15:35:52:463681 Gateway 0, reading I: PPS DETECTED
15:35:53:469665 Gateway 0, reading I: PPS DETECTED
15:35:54:477338 Gateway 0, reading I: PPS DETECTED
15:35:55:483955 Gateway 0, reading I: PPS DETECTED
15:35:56:489586 Gateway 0, reading I: PPS DETECTED
15:35:57:497684 Gateway 0, reading I: PPS DETECTED
15:35:58:504106 Gateway 0, reading I: PPS DETECTED
15:35:59:511482 Gateway 0, reading I: PPS DETECTED
15:36:00:518085 Gateway 0, reading I: PPS DETECTED
15:36:01:525809 Gateway 0, reading I: PPS DETECTED
15:36:02:431313 Gateway 0, reading I: PPS DETECTED
15:36:03:437770 Gateway 0, reading I: PPS DETECTED
15:36:04:444096 Gateway 0, reading I: PPS DETECTED
15:36:05:450061 Gateway 0, reading I: PPS DETECTED
15:36:06:457379 Gateway 0, reading I: PPS DETECTED
15:36:07:465031 Gateway 0, reading I: PPS DETECTED
15:36:08:472167 Gateway 0, reading I: PPS DETECTED
15:36:09:480612 Gateway 0, reading I: PPS DETECTED
15:36:10:487295 Gateway 0, reading I: PPS DETECTED
15:36:11:492576 Gateway 0, reading I: PPS DETECTED
15:36:12:498325 Gateway 0, reading I: PPS DETECTED
15:36:13:505137 Gateway 0, reading I: PPS DETECTED
15:36:14:511945 Gateway 0, reading I: PPS DETECTED
15:36:15:519155 Gateway 0, reading I: PPS DETECTED
15:36:16:525415 Gateway 0, reading I: PPS DETECTED
15:36:17:431907 Gateway 0, reading I: PPS DETECTED
15:36:18:437384 Gateway 0, reading I: PPS DETECTED
15:36:19:443570 Gateway 0, reading I: PPS DETECTED
15:36:20:451530 Gateway 0, reading I: PPS DETECTED
15:36:21:458298 Gateway 0, reading I: PPS DETECTED
15:36:22:465177 Gateway 0, reading I: PPS DETECTED
15:36:23:471514 Gateway 0, reading I: PPS DETECTED
15:36:24:477658 Gateway 0, reading I: PPS DETECTED
15:36:25:484576 Gateway 0, reading I: PPS DETECTED
15:36:26:490635 Gateway 0, reading I: PPS DETECTED
15:36:27:497886 Gateway 0, reading I: PPS DETECTED
15:36:28:505100 Gateway 0, reading I: PPS DETECTED
15:36:29:510993 Gateway 0, reading I: PPS DETECTED
15:36:30:517694 Gateway 0, reading I: PPS DETECTED
15:36:31:523706 Gateway 0, reading I: PPS DETECTED
15:36:32:429439 Gateway 0, reading I: PPS DETECTED
15:36:33:435501 Gateway 0, reading I: PPS DETECTED
15:36:34:440759 Gateway 0, reading I: PPS DETECTED
15:36:35:446119 Gateway 0, reading I: PPS DETECTED
15:36:36:451760 Gateway 0, reading I: PPS DETECTED
15:36:37:458595 Gateway 0, reading I: PPS DETECTED
15:36:38:465347 Gateway 0, reading I: PPS DETECTED
15:36:39:470519 Gateway 0, reading I: PPS DETECTED
15:36:40:477488 Gateway 0, reading I: PPS DETECTED
15:36:41:482627 Gateway 0, reading I: PPS DETECTED
15:36:42:488535 Gateway 0, reading I: PPS DETECTED
15:36:43:494384 Gateway 0, reading I: PPS DETECTED
15:36:44:499107 Gateway 0, reading I: PPS DETECTED
15:36:45:504708 Gateway 0, reading I: PPS DETECTED
15:36:46:511477 Gateway 0, reading I: PPS DETECTED
15:36:47:515991 Gateway 0, reading I: PPS DETECTED
15:36:48:524656 Gateway 0, reading I: PPS DETECTED
15:36:49:430116 Gateway 0, reading I: PPS DETECTED
15:36:50:028247 Gateway 0, sending b'NIBR\xe1\x15\x12\x976\x11'
15:36:50:134472 Gateway 0, reading I: READ FROM NIB
15:36:50:436685 Gateway 0, reading I: PPS DETECTED
15:36:50:531428 Gateway 0, sending b'NIBR\xcda\xd3R\x14\x02'
15:36:50:637627 Gateway 0, reading I: READ FROM NIB
15:36:51:034052 Gateway 0, sending b'NIBR\xe1\xd7)\x7f\xa1L'
15:36:51:042045 Gateway 0, reading I: READ FROM NIB
15:36:51:143103 Gateway 0, reading I: [E1:15:12:97:36:11 (random)] Sensor NIB read:
15:36:51:144103 Gateway 0, reading 2d52455455524e444952323446494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:51:437037 Gateway 0, reading I: [CD:61:D3:52:14:02 (random)] Sensor NIB read:
15:36:51:438037 Gateway 0, reading 2d52455455524e444952333346494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:51:440037 Gateway 0, reading I: PPS DETECTED
15:36:52:446383 Gateway 0, reading I: PPS DETECTED
15:36:53:153694 Gateway 0, reading I: [E1:D7:29:7F:A1:4C (random)] Sensor NIB read:
15:36:53:159861 Gateway 0, reading 52455455524e444952323646494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:53:462823 Gateway 0, reading I: PPS DETECTED
15:36:53:952956 Gateway 0, sending b'NIBR\xe1\x15\x12\x976\x11'
15:36:53:966292 Gateway 0, reading I: READ FROM NIB
15:36:54:456575 Gateway 0, sending b'NIBR\xcda\xd3R\x14\x02'
15:36:54:468575 Gateway 0, reading I: PPS DETECTED
15:36:54:468575 Gateway 0, reading I: READ FROM NIB
15:36:54:770641 Gateway 0, reading I: [E1:15:12:97:36:11 (random)] Sensor NIB read:
15:36:54:771652 Gateway 0, reading 2d52455455524e444952323446494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:54:959451 Gateway 0, sending b'NIBR\xe1\xd7)\x7f\xa1L'
15:36:55:369373 Gateway 0, reading I: READ FROM NIB
15:36:55:470354 Gateway 0, reading I: PPS DETECTED
15:36:55:571800 Gateway 0, reading I: [CD:61:D3:52:14:02 (random)] Sensor NIB read:
15:36:55:572824 Gateway 0, reading 2d52455455524e444952333346494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:56:479409 Gateway 0, reading I: PPS DETECTED
15:36:57:485813 Gateway 0, reading I: PPS DETECTED
15:36:58:492085 Gateway 0, reading I: PPS DETECTED
15:36:58:593224 Gateway 0, reading I: [E1:D7:29:7F:A1:4C (random)] Sensor NIB read:
15:36:58:594218 Gateway 0, reading 52455455524e444952323646494c39302d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:36:59:284420 Gateway 0, sending b'NIBWS0000400000000000000000000000000'
15:36:59:502424 Gateway 0, reading I: PPS DETECTED
15:36:59:502424 Gateway 0, reading I: Write NIB - PPS
15:37:00:509254 Gateway 0, reading I: PPS DETECTED
15:37:01:516407 Gateway 0, reading I: PPS DETECTED
15:37:02:522350 Gateway 0, reading I: PPS DETECTED
15:37:03:428679 Gateway 0, reading I: PPS DETECTED
15:37:04:434173 Gateway 0, reading I: PPS DETECTED
15:37:05:439323 Gateway 0, reading I: PPS DETECTED
15:37:06:444692 Gateway 0, reading I: PPS DETECTED
15:37:07:450469 Gateway 0, reading I: PPS DETECTED
15:37:08:458608 Gateway 0, reading I: PPS DETECTED
15:37:09:465889 Gateway 0, reading I: PPS DETECTED
15:37:10:470592 Gateway 0, reading I: PPS DETECTED
15:37:11:478094 Gateway 0, reading I: PPS DETECTED
15:37:12:482886 Gateway 0, reading I: PPS DETECTED
15:37:13:489462 Gateway 0, reading I: PPS DETECTED
15:37:14:173056 Gateway 0, sending b'NIBR\xe1\x15\x12\x976\x11'
15:37:14:195081 Gateway 0, reading I: READ FROM NIB
15:37:14:496691 Gateway 0, reading I: PPS DETECTED
15:37:14:675601 Gateway 0, sending b'NIBR\xcda\xd3R\x14\x02'
15:37:14:698232 Gateway 0, reading I: READ FROM NIB
15:37:15:101673 Gateway 0, reading I: [E1:15:12:97:36:11 (random)] Sensor NIB read:
15:37:15:102693 Gateway 0, reading 2d52455455524e444952323446494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:15:178360 Gateway 0, sending b'NIBR\xe1\xd7)\x7f\xa1L'
15:37:15:630012 Gateway 0, reading I: READ FROM NIB
15:37:15:631012 Gateway 0, reading I: [CD:61:D3:52:14:02 (random)] Sensor NIB read:
15:37:15:632020 Gateway 0, reading 2d52455455524e444952333346494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:15:634011 Gateway 0, reading I: PPS DETECTED
15:37:16:439464 Gateway 0, reading I: PPS DETECTED
15:37:17:444035 Gateway 0, reading I: PPS DETECTED
15:37:18:353622 Gateway 0, reading I: [E1:D7:29:7F:A1:4C (random)] Sensor NIB read:
15:37:18:358733 Gateway 0, reading 52455455524e444952323646494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:18:460734 Gateway 0, reading I: PPS DETECTED
15:37:19:468188 Gateway 0, reading I: PPS DETECTED
15:37:20:476968 Gateway 0, reading I: PPS DETECTED
15:37:21:483474 Gateway 0, reading I: PPS DETECTED
15:37:22:488910 Gateway 0, reading I: PPS DETECTED
15:37:23:493890 Gateway 0, reading I: PPS DETECTED
15:37:24:497921 Gateway 0, reading I: PPS DETECTED
15:37:25:502871 Gateway 0, reading I: PPS DETECTED
15:37:26:509672 Gateway 0, reading I: PPS DETECTED
15:37:27:517363 Gateway 0, reading I: PPS DETECTED
15:37:28:524394 Gateway 0, reading I: PPS DETECTED
15:37:29:428896 Gateway 0, reading I: PPS DETECTED
15:37:30:435592 Gateway 0, reading I: PPS DETECTED
15:37:31:442131 Gateway 0, reading I: PPS DETECTED
15:37:32:447985 Gateway 0, reading I: PPS DETECTED
15:37:32:588061 Gateway 0, sending b'NIBR\xe1\x15\x12\x976\x11'
15:37:32:649359 Gateway 0, reading I: READ FROM NIB
15:37:33:091274 Gateway 0, sending b'NIBR\xcda\xd3R\x14\x02'
15:37:33:152972 Gateway 0, reading I: READ FROM NIB
15:37:33:454778 Gateway 0, reading I: PPS DETECTED
15:37:33:595143 Gateway 0, sending b'NIBR\xe1\xd7)\x7f\xa1L'
15:37:33:656426 Gateway 0, reading I: READ FROM NIB
15:37:33:757109 Gateway 0, reading I: [E1:15:12:97:36:11 (random)] Sensor NIB read:
15:37:33:758103 Gateway 0, reading 2d52455455524e444952323446494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:34:016106 Gateway 0, reading I: [CD:61:D3:52:14:02 (random)] Sensor NIB read:
15:37:34:017105 Gateway 0, reading 2d52455455524e444952333346494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:34:520592 Gateway 0, reading I: PPS DETECTED
15:37:34:621404 Gateway 0, reading I: [E1:D7:29:7F:A1:4C (random)] Sensor NIB read:
15:37:34:622406 Gateway 0, reading 52455455524e444952323646494c39312d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:37:35:428300 Gateway 0, reading I: PPS DETECTED
15:37:36:433648 Gateway 0, reading I: PPS DETECTED
15:37:37:440843 Gateway 0, reading I: PPS DETECTED
15:37:38:447475 Gateway 0, reading I: PPS DETECTED
15:37:39:453374 Gateway 0, reading I: PPS DETECTED
15:37:39:629936 Gateway 0, sending b'NIBWS0128400000000000000000000000000'
15:37:40:458209 Gateway 0, reading I: PPS DETECTED
15:37:40:458209 Gateway 0, reading I: Write NIB - PPS
15:37:41:463487 Gateway 0, reading I: PPS DETECTED
15:37:42:471084 Gateway 0, reading I: PPS DETECTED
15:37:43:477294 Gateway 0, reading I: PPS DETECTED
15:37:44:484838 Gateway 0, reading I: PPS DETECTED
15:37:45:490522 Gateway 0, reading I: PPS DETECTED
15:37:46:497622 Gateway 0, reading I: PPS DETECTED
15:37:47:504221 Gateway 0, reading I: PPS DETECTED
15:37:48:512211 Gateway 0, reading I: PPS DETECTED
15:37:49:520145 Gateway 0, reading I: PPS DETECTED
15:37:50:425924 Gateway 0, reading I: PPS DETECTED
15:37:51:432417 Gateway 0, reading I: PPS DETECTED
15:37:52:438283 Gateway 0, reading I: PPS DETECTED
15:37:53:444072 Gateway 0, reading I: PPS DETECTED
15:37:54:451681 Gateway 0, reading I: PPS DETECTED
15:37:55:457168 Gateway 0, reading I: PPS DETECTED
15:37:56:464177 Gateway 0, reading I: PPS DETECTED
15:37:57:436451 Gateway 0, sending b'NIBWS0128400000000000000000000000000'
15:37:57:470696 Gateway 0, reading I: PPS DETECTED
15:37:58:477454 Gateway 0, reading I: PPS DETECTED
15:37:58:477454 Gateway 0, reading I: Write NIB - PPS
15:37:59:484689 Gateway 0, reading I: PPS DETECTED
15:38:00:491399 Gateway 0, reading I: PPS DETECTED
15:38:01:497948 Gateway 0, reading I: PPS DETECTED
15:38:02:503806 Gateway 0, reading I: PPS DETECTED
15:38:03:510149 Gateway 0, reading I: PPS DETECTED
15:38:04:514920 Gateway 0, reading I: PPS DETECTED
15:38:05:520108 Gateway 0, reading I: PPS DETECTED
15:38:06:426850 Gateway 0, reading I: PPS DETECTED
15:38:07:432871 Gateway 0, reading I: PPS DETECTED
15:38:08:440174 Gateway 0, reading I: PPS DETECTED
15:38:09:446368 Gateway 0, reading I: PPS DETECTED
15:38:10:452271 Gateway 0, reading I: PPS DETECTED
15:38:11:457544 Gateway 0, reading I: PPS DETECTED
15:38:12:464541 Gateway 0, reading I: PPS DETECTED
15:38:13:471285 Gateway 0, reading I: PPS DETECTED
15:38:14:480205 Gateway 0, reading I: PPS DETECTED
15:38:15:485843 Gateway 0, reading I: PPS DETECTED
15:38:16:492696 Gateway 0, reading I: PPS DETECTED
15:38:17:497138 Gateway 0, reading I: PPS DETECTED
15:38:18:503373 Gateway 0, reading I: PPS DETECTED
15:38:19:508038 Gateway 0, reading I: PPS DETECTED
15:38:20:514560 Gateway 0, reading I: PPS DETECTED
15:38:21:524153 Gateway 0, reading I: PPS DETECTED
15:38:22:428870 Gateway 0, reading I: PPS DETECTED
15:38:23:435227 Gateway 0, reading I: PPS DETECTED
15:38:24:440023 Gateway 0, reading I: PPS DETECTED
15:38:25:446341 Gateway 0, reading I: PPS DETECTED
15:38:26:451557 Gateway 0, reading I: PPS DETECTED
15:38:27:458080 Gateway 0, reading I: PPS DETECTED
15:38:28:463567 Gateway 0, reading I: PPS DETECTED
15:38:29:471334 Gateway 0, reading I: PPS DETECTED
15:38:30:477174 Gateway 0, reading I: PPS DETECTED
15:38:31:481925 Gateway 0, reading I: PPS DETECTED
15:38:32:488511 Gateway 0, reading I: PPS DETECTED
15:38:33:495191 Gateway 0, reading I: PPS DETECTED
15:38:34:501383 Gateway 0, reading I: PPS DETECTED
15:38:35:508139 Gateway 0, reading I: PPS DETECTED
15:38:36:513494 Gateway 0, reading I: PPS DETECTED
15:38:37:518708 Gateway 0, reading I: PPS DETECTED
15:38:38:425109 Gateway 0, reading I: PPS DETECTED
15:38:39:430120 Gateway 0, reading I: PPS DETECTED
15:38:40:436212 Gateway 0, reading I: PPS DETECTED
15:38:41:441232 Gateway 0, reading I: PPS DETECTED
15:38:42:447342 Gateway 0, reading I: PPS DETECTED
15:38:43:454271 Gateway 0, reading I: PPS DETECTED
15:38:44:460387 Gateway 0, reading I: PPS DETECTED
15:38:45:467461 Gateway 0, reading I: PPS DETECTED
15:38:46:474689 Gateway 0, reading I: PPS DETECTED
15:38:47:481409 Gateway 0, reading I: PPS DETECTED
15:38:48:487563 Gateway 0, reading I: PPS DETECTED
15:38:49:493481 Gateway 0, reading I: PPS DETECTED
15:38:50:498290 Gateway 0, reading I: PPS DETECTED
15:38:51:504399 Gateway 0, reading I: PPS DETECTED
15:38:52:511665 Gateway 0, reading I: PPS DETECTED
15:38:53:518698 Gateway 0, reading I: PPS DETECTED
15:38:54:425054 Gateway 0, reading I: PPS DETECTED
15:38:55:431862 Gateway 0, reading I: PPS DETECTED
15:38:56:440014 Gateway 0, reading I: PPS DETECTED
15:38:57:446220 Gateway 0, reading I: PPS DETECTED
15:38:58:453040 Gateway 0, reading I: PPS DETECTED
15:38:59:460079 Gateway 0, reading I: PPS DETECTED
15:38:59:799565 Gateway 0, sending b'NIBR\xe1\x15\x12\x976\x11'
15:38:59:863656 Gateway 0, reading I: READ FROM NIB
15:39:00:302632 Gateway 0, sending b'NIBR\xcda\xd3R\x14\x02'
15:39:00:366800 Gateway 0, reading I: READ FROM NIB
15:39:00:467682 Gateway 0, reading I: PPS DETECTED
15:39:00:769695 Gateway 0, reading I: [E1:15:12:97:36:11 (random)] Sensor NIB read:
15:39:00:770690 Gateway 0, reading 2d52455455524e444952323446494c39332d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:39:00:806853 Gateway 0, sending b'NIBR\xe1\xd7)\x7f\xa1L'
15:39:01:219068 Gateway 0, reading I: READ FROM NIB
15:39:01:220069 Gateway 0, reading I: [CD:61:D3:52:14:02 (random)] Sensor NIB read:
15:39:01:221067 Gateway 0, reading 2d52455455524e444952333346494c39332d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:39:01:524427 Gateway 0, reading I: PPS DETECTED
15:39:01:625556 Gateway 0, reading I: [E1:D7:29:7F:A1:4C (random)] Sensor NIB read:
15:39:01:626552 Gateway 0, reading 52455455524e444952323646494c39332d2d2d2d2d2d2d2d2d2d2d2d2d2d2d2d
15:39:02:433138 Gateway 0, reading I: PPS DETECTED
15:39:03:121268 Gateway 0, sending b'NIBWS0128400000000000000000000000000'
15:39:03:438860 Gateway 0, reading I: PPS DETECTED
15:39:03:438860 Gateway 0, reading I: Write NIB - PPS
15:39:04:444887 Gateway 0, reading I: PPS DETECTED
15:39:05:452612 Gateway 0, reading I: PPS DETECTED
15:39:06:458856 Gateway 0, reading I: PPS DETECTED
15:39:07:464431 Gateway 0, reading I: PPS DETECTED
15:39:08:469485 Gateway 0, reading I: PPS DETECTED
15:39:09:475428 Gateway 0, reading I: PPS DETECTED
15:39:10:482155 Gateway 0, reading I: PPS DETECTED
15:39:11:488250 Gateway 0, reading I: PPS DETECTED
15:39:12:493958 Gateway 0, reading I: PPS DETECTED
15:39:13:499636 Gateway 0, reading I: PPS DETECTED
15:39:14:506049 Gateway 0, reading I: PPS DETECTED
15:39:15:512072 Gateway 0, reading I: PPS DETECTED
15:39:16:519488 Gateway 0, reading I: PPS DETECTED
15:39:17:523447 Gateway 0, reading I: PPS DETECTED
15:39:18:428493 Gateway 0, reading I: PPS DETECTED
15:39:18:613611 Gateway 0, sending b'NIBWS0128400000000000000000000000000'
15:39:19:434877 Gateway 0, reading I: PPS DETECTED
15:39:19:434877 Gateway 0, reading I: Write NIB - PPS
15:39:20:441753 Gateway 0, reading I: PPS DETECTED
15:39:21:448847 Gateway 0, reading I: PPS DETECTED
15:39:22:456126 Gateway 0, reading I: PPS DETECTED
15:39:23:460017 Gateway 0, reading I: PPS DETECTED
15:39:24:465632 Gateway 0, reading I: PPS DETECTED
15:39:25:471958 Gateway 0, reading I: PPS DETECTED
15:39:26:477798 Gateway 0, reading I: PPS DETECTED
15:39:27:483606 Gateway 0, reading I: PPS DETECTED
15:39:28:490332 Gateway 0, reading I: PPS DETECTED
15:39:29:496395 Gateway 0, reading I: PPS DETECTED
15:39:30:503511 Gateway 0, reading I: PPS DETECTED
15:39:31:508522 Gateway 0, reading I: PPS DETECTED
